,country,fuel_type,year,1K_tonne_oil_equivalent
561,Netherlands,Pure biogasoline,2008,0.000
562,Austria,Pure biogasoline,2008,0.000
563,Poland,Pure biogasoline,2008,0.000
564,Portugal,Pure biogasoline,2008,0.000
565,Romania,Pure biogasoline,2008,0.000
566,Slovenia,Pure biogasoline,2008,0.000
567,Slovakia,Pure biogasoline,2008,0.000
568,Finland,Pure biogasoline,2008,0.000
569,Sweden,Pure biogasoline,2008,11.750
570,Iceland,Pure biogasoline,2008,0.000
571,Liechtenstein,Pure biogasoline,2008,:
572,Norway,Pure biogasoline,2008,0.000
573,Switzerland,Pure biogasoline,2008,:
574,United Kingdom,Pure biogasoline,2008,0.000
575,Montenegro,Pure biogasoline,2008,0.000
576,North Macedonia,Pure biogasoline,2008,0.000
577,Albania,Pure biogasoline,2008,0.000
578,Serbia,Pure biogasoline,2008,0.000
579,Turkey,Pure biogasoline,2008,0.000
580,Bosnia and Herzegovina,Pure biogasoline,2008,:
581,Kosovo (under United Nations Security Council Resolution 1244/99),Pure biogasoline,2008,0.000
582,Moldova,Pure biogasoline,2008,:
583,Ukraine,Pure biogasoline,2008,0.000
584,Georgia,Pure biogasoline,2008,:
585,European Union - 27 countries (from 2020),Other liquid biofuels,2008,288.689
586,European Union - 28 countries (2013-2020),Other liquid biofuels,2008,288.689
587,Euro area - 19 countries  (from 2015),Other liquid biofuels,2008,286.276
588,Belgium,Other liquid biofuels,2008,0.000
589,Bulgaria,Other liquid biofuels,2008,2.413
590,Czechia,Other liquid biofuels,2008,0.000
591,Denmark,Other liquid biofuels,2008,0.000
592,Germany (until 1990 former territory of the FRG),Other liquid biofuels,2008,281.247
593,Estonia,Other liquid biofuels,2008,0.000
594,Ireland,Other liquid biofuels,2008,0.000
595,Greece,Other liquid biofuels,2008,0.000
596,Spain,Other liquid biofuels,2008,0.000
597,France,Other liquid biofuels,2008,0.000
598,Croatia,Other liquid biofuels,2008,0.000
599,Italy,Other liquid biofuels,2008,0.000
600,Cyprus,Other liquid biofuels,2008,0.000
601,Latvia,Other liquid biofuels,2008,0.000
602,Lithuania,Other liquid biofuels,2008,0.000
603,Luxembourg,Other liquid biofuels,2008,0.534
604,Hungary,Other liquid biofuels,2008,0.000
605,Malta,Other liquid biofuels,2008,0.000
606,Netherlands,Other liquid biofuels,2008,0.000
607,Austria,Other liquid biofuels,2008,0.000
608,Poland,Other liquid biofuels,2008,0.000
609,Portugal,Other liquid biofuels,2008,4.495
610,Romania,Other liquid biofuels,2008,0.000
611,Slovenia,Other liquid biofuels,2008,0.000
612,Slovakia,Other liquid biofuels,2008,0.000
613,Finland,Other liquid biofuels,2008,0.000
614,Sweden,Other liquid biofuels,2008,0.000
615,Iceland,Other liquid biofuels,2008,0.000
616,Liechtenstein,Other liquid biofuels,2008,:
617,Norway,Other liquid biofuels,2008,3.149
618,Switzerland,Other liquid biofuels,2008,:
619,United Kingdom,Other liquid biofuels,2008,0.000
620,Montenegro,Other liquid biofuels,2008,0.000
621,North Macedonia,Other liquid biofuels,2008,0.000
622,Albania,Other liquid biofuels,2008,0.000
623,Serbia,Other liquid biofuels,2008,0.000
624,Turkey,Other liquid biofuels,2008,0.000
625,Bosnia and Herzegovina,Other liquid biofuels,2008,:
626,Kosovo (under United Nations Security Council Resolution 1244/99),Other liquid biofuels,2008,0.000
627,Moldova,Other liquid biofuels,2008,:
628,Ukraine,Other liquid biofuels,2008,0.000
629,Georgia,Other liquid biofuels,2008,:
630,European Union - 27 countries (from 2020),Total,2009,"280,598.741"
631,European Union - 28 countries (2013-2020),Total,2009,"321,668.194"
632,Euro area - 19 countries  (from 2015),Total,2009,"231,847.423"
633,Belgium,Total,2009,"8,939.284"
634,Bulgaria,Total,2009,"2,761.501"
635,Czechia,Total,2009,"6,220.839"
636,Denmark,Total,2009,"4,413.772"
637,Germany (until 1990 former territory of the FRG),Total,2009,"52,532.628"
638,Estonia,Total,2009,713.250
639,Ireland,Total,2009,"4,162.223"
640,Greece,Total,2009,"8,354.058"
641,Spain,Total,2009,"34,807.408"
642,France,Total,2009,"43,544.413"
643,Croatia,Total,2009,"2,068.966"
644,Italy,Total,2009,"39,131.363"
645,Cyprus,Total,2009,749.520
646,Latvia,Total,2009,"1,038.946"
647,Lithuania,Total,2009,"1,465.602"
648,Luxembourg,Total,2009,"2,060.482"
649,Hungary,Total,2009,"4,480.534"
650,Malta,Total,2009,169.390
651,Netherlands,Total,2009,"11,596.581"
652,Austria,Total,2009,"7,910.327"
653,Poland,Total,2009,"16,162.094"
654,Portugal,Total,2009,"6,506.562"
655,Romania,Total,2009,"5,268.425"
656,Slovenia,Total,2009,"1,719.587"
657,Slovakia,Total,2009,"2,314.200"
658,Finland,Total,2009,"4,131.599"
659,Sweden,Total,2009,"7,375.187"
660,Iceland,Total,2009,299.921
661,Liechtenstein,Total,2009,:
662,Norway,Total,2009,"4,681.491"
663,Switzerland,Total,2009,:
664,United Kingdom,Total,2009,"41,069.453"
665,Montenegro,Total,2009,209.464
666,North Macedonia,Total,2009,434.746
667,Albania,Total,2009,754.562
668,Serbia,Total,2009,"2,248.467"
669,Turkey,Total,2009,"15,119.965"
670,Bosnia and Herzegovina,Total,2009,:
671,Kosovo (under United Nations Security Council Resolution 1244/99),Total,2009,341.556
672,Moldova,Total,2009,:
673,Ukraine,Total,2009,"12,792.577"
674,Georgia,Total,2009,:
675,European Union - 27 countries (from 2020),Gas oil and diesel oil ,2009,"169,944.418"
676,European Union - 28 countries (2013-2020),Gas oil and diesel oil ,2009,"192,014.424"
677,Euro area - 19 countries  (from 2015),Gas oil and diesel oil ,2009,"143,201.033"
678,Belgium,Gas oil and diesel oil ,2009,"7,192.120"
679,Bulgaria,Gas oil and diesel oil ,2009,"1,470.013"
680,Czechia,Gas oil and diesel oil ,2009,"3,638.815"
681,Denmark,Gas oil and diesel oil ,2009,"2,579.256"
682,Germany (until 1990 former territory of the FRG),Gas oil and diesel oil ,2009,"27,239.555"
683,Estonia,Gas oil and diesel oil ,2009,393.343
684,Ireland,Gas oil and diesel oil ,2009,"2,378.227"
685,Greece,Gas oil and diesel oil ,2009,"3,083.993"
686,Spain,Gas oil and diesel oil ,2009,"24,914.899"
687,France,Gas oil and diesel oil ,2009,"30,807.072"
688,Croatia,Gas oil and diesel oil ,2009,"1,226.527"
689,Italy,Gas oil and diesel oil ,2009,"23,007.337"
690,Cyprus,Gas oil and diesel oil ,2009,329.250
691,Latvia,Gas oil and diesel oil ,2009,678.939
692,Lithuania,Gas oil and diesel oil ,2009,832.226
693,Luxembourg,Gas oil and diesel oil ,2009,"1,617.458"
694,Hungary,Gas oil and diesel oil ,2009,"2,601.175"
695,Malta,Gas oil and diesel oil ,2009,93.460
696,Netherlands,Gas oil and diesel oil ,2009,"6,646.948"
697,Austria,Gas oil and diesel oil ,2009,"5,079.533"
698,Poland,Gas oil and diesel oil ,2009,"8,869.323"
699,Portugal,Gas oil and diesel oil ,2009,"4,454.261"
700,Romania,Gas oil and diesel oil ,2009,"3,273.168"
701,Slovenia,Gas oil and diesel oil ,2009,"1,055.130"
702,Slovakia,Gas oil and diesel oil ,2009,"1,159.525"
703,Finland,Gas oil and diesel oil ,2009,"2,237.757"
704,Sweden,Gas oil and diesel oil ,2009,"3,085.108"
705,Iceland,Gas oil and diesel oil ,2009,123.244
706,Liechtenstein,Gas oil and diesel oil ,2009,:
707,Norway,Gas oil and diesel oil ,2009,"2,727.978"
708,Switzerland,Gas oil and diesel oil ,2009,:
709,United Kingdom,Gas oil and diesel oil ,2009,"22,070.006"
710,Montenegro,Gas oil and diesel oil ,2009,139.755
711,North Macedonia,Gas oil and diesel oil ,2009,251.712
712,Albania,Gas oil and diesel oil ,2009,639.935
713,Serbia,Gas oil and diesel oil ,2009,"1,268.388"
714,Turkey,Gas oil and diesel oil ,2009,"8,886.954"
715,Bosnia and Herzegovina,Gas oil and diesel oil ,2009,:
716,Kosovo (under United Nations Security Council Resolution 1244/99),Gas oil and diesel oil ,2009,241.354
717,Moldova,Gas oil and diesel oil ,2009,:
718,Ukraine,Gas oil and diesel oil ,2009,"2,942.562"
719,Georgia,Gas oil and diesel oil ,2009,:
720,European Union - 27 countries (from 2020),Motor gasoline,2009,"80,363.908"
721,European Union - 28 countries (2013-2020),Motor gasoline,2009,"97,048.652"
722,Euro area - 19 countries  (from 2015),Motor gasoline,2009,"64,429.641"
723,Belgium,Motor gasoline,2009,"1,389.456"
724,Bulgaria,Motor gasoline,2009,647.368
725,Czechia,Motor gasoline,2009,"2,056.983"
726,Denmark,Motor gasoline,2009,"1,692.663"
727,Germany (until 1990 former territory of the FRG),Motor gasoline,2009,"19,720.607"
728,Estonia,Motor gasoline,2009,306.869
729,Ireland,Motor gasoline,2009,"1,648.604"
730,Greece,Motor gasoline,2009,"4,247.827"
731,Spain,Motor gasoline,2009,"6,099.873"
732,France,Motor gasoline,2009,"8,357.792"
733,Croatia,Motor gasoline,2009,719.495
734,Italy,Motor gasoline,2009,"10,956.912"
735,Cyprus,Motor gasoline,2009,405.247
736,Latvia,Motor gasoline,2009,324.513
737,Lithuania,Motor gasoline,2009,366.938
738,Luxembourg,Motor gasoline,2009,389.025
739,Hungary,Motor gasoline,2009,"1,578.666"
740,Malta,Motor gasoline,2009,73.947
741,Netherlands,Motor gasoline,2009,"4,046.107"
742,Austria,Motor gasoline,2009,"1,777.388"
743,Poland,Motor gasoline,2009,"4,294.927"
744,Portugal,Motor gasoline,2009,"1,528.041"
745,Romania,Motor gasoline,2009,"1,497.239"
746,Slovenia,Motor gasoline,2009,614.788
747,Slovakia,Motor gasoline,2009,610.502
748,Finland,Motor gasoline,2009,"1,565.205"
749,Sweden,Motor gasoline,2009,"3,446.926"
750,Iceland,Motor gasoline,2009,164.004
751,Liechtenstein,Motor gasoline,2009,:
752,Norway,Motor gasoline,2009,"1,306.473"
753,Switzerland,Motor gasoline,2009,:
754,United Kingdom,Motor gasoline,2009,"16,684.744"
755,Montenegro,Motor gasoline,2009,68.161
756,North Macedonia,Motor gasoline,2009,129.346
757,Albania,Motor gasoline,2009,103.927
758,Serbia,Motor gasoline,2009,548.913
759,Turkey,Motor gasoline,2009,"2,560.571"
760,Bosnia and Herzegovina,Motor gasoline,2009,:
761,Kosovo (under United Nations Security Council Resolution 1244/99),Motor gasoline,2009,86.763
762,Moldova,Motor gasoline,2009,:
763,Ukraine,Motor gasoline,2009,"4,945.639"
764,Georgia,Motor gasoline,2009,:
765,European Union - 27 countries (from 2020),Blended biodiesels,2009,"7,906.690"
766,European Union - 28 countries (2013-2020),Blended biodiesels,2009,"8,731.913"
767,Euro area - 19 countries  (from 2015),Blended biodiesels,2009,"7,088.743"
768,Belgium,Blended biodiesels,2009,114.320
769,Bulgaria,Blended biodiesels,2009,3.486
770,Czechia,Blended biodiesels,2009,136.094
771,Denmark,Blended biodiesels,2009,3.583
772,Germany (until 1990 former territory of the FRG),Blended biodiesels,2009,"1,798.292"
773,Estonia,Blended biodiesels,2009,1.665
774,Ireland,Blended biodiesels,2009,53.308
775,Greece,Blended biodiesels,2009,76.001
776,Spain,Blended biodiesels,2009,932.905
777,France,Blended biodiesels,2009,"2,059.974"
778,Croatia,Blended biodiesels,2009,5.288
779,Italy,Blended biodiesels,2009,"1,051.638"
780,Cyprus,Blended biodiesels,2009,15.023
781,Latvia,Blended biodiesels,2009,1.777
782,Lithuania,Blended biodiesels,2009,38.000
783,Luxembourg,Blended biodiesels,2009,41.138
784,Hungary,Blended biodiesels,2009,122.707
785,Malta,Blended biodiesels,2009,0.000
786,Netherlands,Blended biodiesels,2009,235.072
787,Austria,Blended biodiesels,2009,318.746
788,Poland,Blended biodiesels,2009,387.045
789,Portugal,Blended biodiesels,2009,204.142
790,Romania,Blended biodiesels,2009,38.000
791,Slovenia,Blended biodiesels,2009,28.203
792,Slovakia,Blended biodiesels,2009,59.826
793,Finland,Blended biodiesels,2009,58.713
794,Sweden,Blended biodiesels,2009,121.744
795,Iceland,Blended biodiesels,2009,0.000
796,Liechtenstein,Blended biodiesels,2009,:
797,Norway,Blended biodiesels,2009,92.290
798,Switzerland,Blended biodiesels,2009,:
799,United Kingdom,Blended biodiesels,2009,825.223
800,Montenegro,Blended biodiesels,2009,0.000
801,North Macedonia,Blended biodiesels,2009,1.889
802,Albania,Blended biodiesels,2009,0.000
803,Serbia,Blended biodiesels,2009,0.000
804,Turkey,Blended biodiesels,2009,0.884
805,Bosnia and Herzegovina,Blended biodiesels,2009,:
806,Kosovo (under United Nations Security Council Resolution 1244/99),Blended biodiesels,2009,0.000
807,Moldova,Blended biodiesels,2009,:
808,Ukraine,Blended biodiesels,2009,0.000
809,Georgia,Blended biodiesels,2009,:
810,European Union - 27 countries (from 2020),Kerosene-type jet fuel,2009,"5,405.350"
811,European Union - 28 countries (2013-2020),Kerosene-type jet fuel,2009,"6,130.786"
812,Euro area - 19 countries  (from 2015),Kerosene-type jet fuel,2009,"5,017.517"
813,Belgium,Kerosene-type jet fuel,2009,3.287
814,Bulgaria,Kerosene-type jet fuel,2009,22.595
815,Czechia,Kerosene-type jet fuel,2009,29.992
816,Denmark,Kerosene-type jet fuel,2009,68.573
817,Germany (until 1990 former territory of the FRG),Kerosene-type jet fuel,2009,825.986
818,Estonia,Kerosene-type jet fuel,2009,1.061
819,Ireland,Kerosene-type jet fuel,2009,30.546
820,Greece,Kerosene-type jet fuel,2009,285.516
821,Spain,Kerosene-type jet fuel,2009,"2,154.020"
822,France,Kerosene-type jet fuel,2009,808.241
823,Croatia,Kerosene-type jet fuel,2009,11.550
824,Italy,Kerosene-type jet fuel,2009,671.682
825,Cyprus,Kerosene-type jet fuel,2009,0.000
826,Latvia,Kerosene-type jet fuel,2009,0.000
827,Lithuania,Kerosene-type jet fuel,2009,0.000
828,Luxembourg,Kerosene-type jet fuel,2009,0.000
829,Hungary,Kerosene-type jet fuel,2009,0.000
830,Malta,Kerosene-type jet fuel,2009,1.027
831,Netherlands,Kerosene-type jet fuel,2009,10.390
832,Austria,Kerosene-type jet fuel,2009,33.153
833,Poland,Kerosene-type jet fuel,2009,0.000
834,Portugal,Kerosene-type jet fuel,2009,112.974
835,Romania,Kerosene-type jet fuel,2009,80.257
836,Slovenia,Kerosene-type jet fuel,2009,0.000
837,Slovakia,Kerosene-type jet fuel,2009,0.000
838,Finland,Kerosene-type jet fuel,2009,79.634
839,Sweden,Kerosene-type jet fuel,2009,174.866
840,Iceland,Kerosene-type jet fuel,2009,7.373
841,Liechtenstein,Kerosene-type jet fuel,2009,:
842,Norway,Kerosene-type jet fuel,2009,347.946
843,Switzerland,Kerosene-type jet fuel,2009,:
844,United Kingdom,Kerosene-type jet fuel,2009,725.436
845,Montenegro,Kerosene-type jet fuel,2009,0.000
846,North Macedonia,Kerosene-type jet fuel,2009,0.000
847,Albania,Kerosene-type jet fuel,2009,0.000
848,Serbia,Kerosene-type jet fuel,2009,0.000
849,Turkey,Kerosene-type jet fuel,2009,749.957
850,Bosnia and Herzegovina,Kerosene-type jet fuel,2009,:
851,Kosovo (under United Nations Security Council Resolution 1244/99),Kerosene-type jet fuel,2009,0.000
852,Moldova,Kerosene-type jet fuel,2009,:
853,Ukraine,Kerosene-type jet fuel,2009,0.000
854,Georgia,Kerosene-type jet fuel,2009,:
855,European Union - 27 countries (from 2020),Liquefied petroleum gases,2009,"5,152.769"
856,European Union - 28 countries (2013-2020),Liquefied petroleum gases,2009,"5,270.237"
857,Euro area - 19 countries  (from 2015),Liquefied petroleum gases,2009,"2,680.656"
858,Belgium,Liquefied petroleum gases,2009,58.231
859,Bulgaria,Liquefied petroleum gases,2009,387.838
860,Czechia,Liquefied petroleum gases,2009,83.724
861,Denmark,Liquefied petroleum gases,2009,3.296
862,Germany (until 1990 former territory of the FRG),Liquefied petroleum gases,2009,635.471
863,Estonia,Liquefied petroleum gases,2009,2.478
864,Ireland,Liquefied petroleum gases,2009,0.587
865,Greece,Liquefied petroleum gases,2009,18.678
866,Spain,Liquefied petroleum gases,2009,18.076
867,France,Liquefied petroleum gases,2009,108.770
868,Croatia,Liquefied petroleum gases,2009,78.396
869,Italy,Liquefied petroleum gases,2009,"1,204.165"
870,Cyprus,Liquefied petroleum gases,2009,0.000
871,Latvia,Liquefied petroleum gases,2009,20.666
872,Lithuania,Liquefied petroleum gases,2009,184.048
873,Luxembourg,Liquefied petroleum gases,2009,1.482
874,Hungary,Liquefied petroleum gases,2009,26.942
875,Malta,Liquefied petroleum gases,2009,0.000
876,Netherlands,Liquefied petroleum gases,2009,367.026
877,Austria,Liquefied petroleum gases,2009,22.518
878,Poland,Liquefied petroleum gases,2009,"1,816.136"
879,Portugal,Liquefied petroleum gases,2009,32.961
880,Romania,Liquefied petroleum gases,2009,74.742
881,Slovenia,Liquefied petroleum gases,2009,4.400
882,Slovakia,Liquefied petroleum gases,2009,1.099
883,Finland,Liquefied petroleum gases,2009,0.000
884,Sweden,Liquefied petroleum gases,2009,1.039
885,Iceland,Liquefied petroleum gases,2009,0.000
886,Liechtenstein,Liquefied petroleum gases,2009,:
887,Norway,Liquefied petroleum gases,2009,2.202
888,Switzerland,Liquefied petroleum gases,2009,:
889,United Kingdom,Liquefied petroleum gases,2009,117.468
890,Montenegro,Liquefied petroleum gases,2009,0.000
891,North Macedonia,Liquefied petroleum gases,2009,49.242
892,Albania,Liquefied petroleum gases,2009,0.000
893,Serbia,Liquefied petroleum gases,2009,382.345
894,Turkey,Liquefied petroleum gases,2009,"2,604.053"
895,Bosnia and Herzegovina,Liquefied petroleum gases,2009,:
896,Kosovo (under United Nations Security Council Resolution 1244/99),Liquefied petroleum gases,2009,13.439
897,Moldova,Liquefied petroleum gases,2009,:
898,Ukraine,Liquefied petroleum gases,2009,755.899
899,Georgia,Liquefied petroleum gases,2009,:
900,European Union - 27 countries (from 2020),Electricity,2009,"4,771.209"
901,European Union - 28 countries (2013-2020),Electricity,2009,"5,118.586"
902,Euro area - 19 countries  (from 2015),Electricity,2009,"3,823.488"
903,Belgium,Electricity,2009,151.505
904,Bulgaria,Electricity,2009,40.155
905,Czechia,Electricity,2009,141.960
906,Denmark,Electricity,2009,33.964
907,Germany (until 1990 former territory of the FRG),Electricity,2009,997.248
908,Estonia,Electricity,2009,7.739
909,Ireland,Electricity,2009,3.853
910,Greece,Electricity,2009,19.948
911,Spain,Electricity,2009,256.664
912,France,Electricity,2009,866.638
913,Croatia,Electricity,2009,22.958
914,Italy,Electricity,2009,905.847
915,Cyprus,Electricity,2009,0.000
916,Latvia,Electricity,2009,10.404
917,Lithuania,Electricity,2009,6.621
918,Luxembourg,Electricity,2009,9.654
919,Hungary,Electricity,2009,103.267
920,Malta,Electricity,2009,0.000
921,Netherlands,Electricity,2009,144.282
922,Austria,Electricity,2009,283.325
923,Poland,Electricity,2009,276.870
924,Portugal,Electricity,2009,41.531
925,Romania,Electricity,2009,118.917
926,Slovenia,Electricity,2009,13.414
927,Slovakia,Electricity,2009,43.250
928,Finland,Electricity,2009,61.565
929,Sweden,Electricity,2009,209.630
930,Iceland,Electricity,2009,0.000
931,Liechtenstein,Electricity,2009,:
932,Norway,Electricity,2009,56.750
933,Switzerland,Electricity,2009,:
934,United Kingdom,Electricity,2009,347.377
935,Montenegro,Electricity,2009,1.548
936,North Macedonia,Electricity,2009,2.322
937,Albania,Electricity,2009,0.000
938,Serbia,Electricity,2009,43.164
939,Turkey,Electricity,2009,47.807
940,Bosnia and Herzegovina,Electricity,2009,:
941,Kosovo (under United Nations Security Council Resolution 1244/99),Electricity,2009,0.000
942,Moldova,Electricity,2009,:
943,Ukraine,Electricity,2009,786.242
944,Georgia,Electricity,2009,:
