,country,fuel_type,year,1K_tonne_oil_equivalent
565,Romania,Natural gas,2009,"2,146.819"
566,Slovenia,Natural gas,2009,106.062
567,Slovakia,Natural gas,2009,"1,205.890"
568,Finland,Natural gas,2009,41.101
569,Sweden,Natural gas,2009,66.079
570,Iceland,Natural gas,2009,0.000
571,Liechtenstein,Natural gas,2009,:
572,Norway,Natural gas,2009,3.117
573,Switzerland,Natural gas,2009,:
574,United Kingdom,Natural gas,2009,"26,713.607"
575,Montenegro,Natural gas,2009,0.000
576,North Macedonia,Natural gas,2009,0.000
577,Albania,Natural gas,2009,0.000
578,Serbia,Natural gas,2009,198.990
579,Turkey,Natural gas,2009,"4,397.592"
580,Bosnia and Herzegovina,Natural gas,2009,:
581,Kosovo (under United Nations Security Council Resolution 1244/99),Natural gas,2009,0.000
582,Moldova,Natural gas,2009,:
583,Ukraine,Natural gas,2009,"13,217.003"
584,Georgia,Natural gas,2009,:
585,European Union - 27 countries (from 2020),Electricity,2009,"60,217.960"
586,European Union - 28 countries (2013-2020),Electricity,2009,"70,410.651"
587,Euro area - 19 countries  (from 2015),Electricity,2009,"48,842.895"
588,Belgium,Electricity,2009,"1,737.747"
589,Bulgaria,Electricity,2009,885.813
590,Czechia,Electricity,2009,"1,262.855"
591,Denmark,Electricity,2009,868.100
592,Germany (until 1990 former territory of the FRG),Electricity,2009,"11,969.046"
593,Estonia,Electricity,2009,161.995
594,Ireland,Electricity,2009,698.467
595,Greece,Electricity,2009,"1,558.985"
596,Spain,Electricity,2009,"6,140.241"
597,France,Electricity,2009,"12,814.445"
598,Croatia,Electricity,2009,556.406
599,Italy,Electricity,2009,"5,926.397"
600,Cyprus,Electricity,2009,148.065
601,Latvia,Electricity,2009,171.969
602,Lithuania,Electricity,2009,234.308
603,Luxembourg,Electricity,2009,77.769
604,Hungary,Electricity,2009,966.036
605,Malta,Electricity,2009,49.011
606,Netherlands,Electricity,2009,"1,966.638"
607,Austria,Electricity,2009,"1,481.794"
608,Poland,Electricity,2009,"2,367.498"
609,Portugal,Electricity,2009,"1,220.120"
610,Romania,Electricity,2009,947.635
611,Slovenia,Electricity,2009,269.733
612,Slovakia,Electricity,2009,380.739
613,Finland,Electricity,2009,"1,835.426"
614,Sweden,Electricity,2009,"3,520.722"
615,Iceland,Electricity,2009,75.838
616,Liechtenstein,Electricity,2009,:
617,Norway,Electricity,2009,"3,122.356"
618,Switzerland,Electricity,2009,:
619,United Kingdom,Electricity,2009,"10,192.691"
620,Montenegro,Electricity,2009,109.028
621,North Macedonia,Electricity,2009,283.663
622,Albania,Electricity,2009,223.990
623,Serbia,Electricity,2009,"1,239.209"
624,Turkey,Electricity,2009,"3,366.122"
625,Bosnia and Herzegovina,Electricity,2009,:
626,Kosovo (under United Nations Security Council Resolution 1244/99),Electricity,2009,184.265
627,Moldova,Electricity,2009,:
628,Ukraine,Electricity,2009,"2,885.899"
629,Georgia,Electricity,2009,:
630,European Union - 27 countries (from 2020),Primary solid biofuels,2009,"41,488.189"
631,European Union - 28 countries (2013-2020),Primary solid biofuels,2009,"42,307.836"
632,Euro area - 19 countries  (from 2015),Primary solid biofuels,2009,"29,559.246"
633,Belgium,Primary solid biofuels,2009,423.569
634,Bulgaria,Primary solid biofuels,2009,653.124
635,Czechia,Primary solid biofuels,2009,"1,454.858"
636,Denmark,Primary solid biofuels,2009,888.961
637,Germany (until 1990 former territory of the FRG),Primary solid biofuels,2009,"5,584.957"
638,Estonia,Primary solid biofuels,2009,411.269
639,Ireland,Primary solid biofuels,2009,26.703
640,Greece,Primary solid biofuels,2009,540.054
641,Spain,Primary solid biofuels,2009,"2,416.428"
642,France,Primary solid biofuels,2009,"6,403.172"
643,Croatia,Primary solid biofuels,2009,"1,099.312"
644,Italy,Primary solid biofuels,2009,"7,336.343"
645,Cyprus,Primary solid biofuels,2009,11.942
646,Latvia,Primary solid biofuels,2009,802.689
647,Lithuania,Primary solid biofuels,2009,584.145
648,Luxembourg,Primary solid biofuels,2009,17.109
649,Hungary,Primary solid biofuels,2009,"1,371.979"
650,Malta,Primary solid biofuels,2009,0.000
651,Netherlands,Primary solid biofuels,2009,393.931
652,Austria,Primary solid biofuels,2009,"1,591.601"
653,Poland,Primary solid biofuels,2009,"2,448.170"
654,Portugal,Primary solid biofuels,2009,"1,160.791"
655,Romania,Primary solid biofuels,2009,"3,394.573"
656,Slovenia,Primary solid biofuels,2009,535.899
657,Slovakia,Primary solid biofuels,2009,38.669
658,Finland,Primary solid biofuels,2009,"1,279.975"
659,Sweden,Primary solid biofuels,2009,617.966
660,Iceland,Primary solid biofuels,2009,0.000
661,Liechtenstein,Primary solid biofuels,2009,:
662,Norway,Primary solid biofuels,2009,637.480
663,Switzerland,Primary solid biofuels,2009,:
664,United Kingdom,Primary solid biofuels,2009,819.647
665,Montenegro,Primary solid biofuels,2009,152.408
666,North Macedonia,Primary solid biofuels,2009,182.669
667,Albania,Primary solid biofuels,2009,179.994
668,Serbia,Primary solid biofuels,2009,994.411
669,Turkey,Primary solid biofuels,2009,"4,576.693"
670,Bosnia and Herzegovina,Primary solid biofuels,2009,:
671,Kosovo (under United Nations Security Council Resolution 1244/99),Primary solid biofuels,2009,216.538
672,Moldova,Primary solid biofuels,2009,:
673,Ukraine,Primary solid biofuels,2009,892.591
674,Georgia,Primary solid biofuels,2009,:
675,European Union - 27 countries (from 2020),Gas oil and diesel oil ,2009,"32,422.067"
676,European Union - 28 countries (2013-2020),Gas oil and diesel oil ,2009,"32,556.609"
677,Euro area - 19 countries  (from 2015),Gas oil and diesel oil ,2009,"31,435.683"
678,Belgium,Gas oil and diesel oil ,2009,"2,604.758"
679,Bulgaria,Gas oil and diesel oil ,2009,2.021
680,Czechia,Gas oil and diesel oil ,2009,0.000
681,Denmark,Gas oil and diesel oil ,2009,411.766
682,Germany (until 1990 former territory of the FRG),Gas oil and diesel oil ,2009,"13,250.955"
683,Estonia,Gas oil and diesel oil ,2009,5.052
684,Ireland,Gas oil and diesel oil ,2009,476.232
685,Greece,Gas oil and diesel oil ,2009,"2,150.960"
686,Spain,Gas oil and diesel oil ,2009,"1,826.072"
687,France,Gas oil and diesel oil ,2009,"6,574.115"
688,Croatia,Gas oil and diesel oil ,2009,149.956
689,Italy,Gas oil and diesel oil ,2009,"2,313.758"
690,Cyprus,Gas oil and diesel oil ,2009,85.133
691,Latvia,Gas oil and diesel oil ,2009,20.297
692,Lithuania,Gas oil and diesel oil ,2009,3.086
693,Luxembourg,Gas oil and diesel oil ,2009,222.409
694,Hungary,Gas oil and diesel oil ,2009,0.000
695,Malta,Gas oil and diesel oil ,2009,0.000
696,Netherlands,Gas oil and diesel oil ,2009,7.223
697,Austria,Gas oil and diesel oil ,2009,"1,135.438"
698,Poland,Gas oil and diesel oil ,2009,191.328
699,Portugal,Gas oil and diesel oil ,2009,9.243
700,Romania,Gas oil and diesel oil ,2009,0.000
701,Slovenia,Gas oil and diesel oil ,2009,258.441
702,Slovakia,Gas oil and diesel oil ,2009,0.000
703,Finland,Gas oil and diesel oil ,2009,492.511
704,Sweden,Gas oil and diesel oil ,2009,231.313
705,Iceland,Gas oil and diesel oil ,2009,2.054
706,Liechtenstein,Gas oil and diesel oil ,2009,:
707,Norway,Gas oil and diesel oil ,2009,85.442
708,Switzerland,Gas oil and diesel oil ,2009,:
709,United Kingdom,Gas oil and diesel oil ,2009,134.542
710,Montenegro,Gas oil and diesel oil ,2009,0.000
711,North Macedonia,Gas oil and diesel oil ,2009,35.959
712,Albania,Gas oil and diesel oil ,2009,0.000
713,Serbia,Gas oil and diesel oil ,2009,1.050
714,Turkey,Gas oil and diesel oil ,2009,0.000
715,Bosnia and Herzegovina,Gas oil and diesel oil ,2009,:
716,Kosovo (under United Nations Security Council Resolution 1244/99),Gas oil and diesel oil ,2009,8.216
717,Moldova,Gas oil and diesel oil ,2009,:
718,Ukraine,Gas oil and diesel oil ,2009,0.000
719,Georgia,Gas oil and diesel oil ,2009,:
720,European Union - 27 countries (from 2020),Heat,2009,"21,379.386"
721,European Union - 28 countries (2013-2020),Heat,2009,"21,431.311"
722,Euro area - 19 countries  (from 2015),Heat,2009,"9,648.779"
723,Belgium,Heat,2009,12.516
724,Bulgaria,Heat,2009,361.016
725,Czechia,Heat,2009,"1,114.383"
726,Denmark,Heat,2009,"1,563.820"
727,Germany (until 1990 former territory of the FRG),Heat,2009,"4,214.221"
728,Estonia,Heat,2009,330.610
729,Ireland,Heat,2009,0.000
730,Greece,Heat,2009,48.963
731,Spain,Heat,2009,0.000
732,France,Heat,2009,"1,192.797"
733,Croatia,Heat,2009,146.699
734,Italy,Heat,2009,51.686
735,Cyprus,Heat,2009,0.000
736,Latvia,Heat,2009,387.934
737,Lithuania,Heat,2009,517.245
738,Luxembourg,Heat,2009,0.000
739,Hungary,Heat,2009,539.338
740,Malta,Heat,2009,0.000
741,Netherlands,Heat,2009,239.228
742,Austria,Heat,2009,532.245
743,Poland,Heat,2009,"4,239.515"
744,Portugal,Heat,2009,0.764
745,Romania,Heat,2009,"1,182.192"
746,Slovenia,Heat,2009,96.064
747,Slovakia,Heat,2009,458.393
748,Finland,Heat,2009,"1,566.113"
749,Sweden,Heat,2009,"2,583.644"
750,Iceland,Heat,2009,268.726
751,Liechtenstein,Heat,2009,:
752,Norway,Heat,2009,64.536
753,Switzerland,Heat,2009,:
754,United Kingdom,Heat,2009,51.925
755,Montenegro,Heat,2009,0.000
756,North Macedonia,Heat,2009,35.851
757,Albania,Heat,2009,0.000
758,Serbia,Heat,2009,373.555
759,Turkey,Heat,2009,0.000
760,Bosnia and Herzegovina,Heat,2009,:
761,Kosovo (under United Nations Security Council Resolution 1244/99),Heat,2009,5.756
762,Moldova,Heat,2009,:
763,Ukraine,Heat,2009,"4,460.304"
764,Georgia,Heat,2009,:
765,European Union - 27 countries (from 2020),Solid fossil fuels,2009,"9,549.535"
766,European Union - 28 countries (2013-2020),Solid fossil fuels,2009,"10,223.845"
767,Euro area - 19 countries  (from 2015),Solid fossil fuels,2009,"1,657.091"
768,Belgium,Solid fossil fuels,2009,210.371
769,Bulgaria,Solid fossil fuels,2009,137.072
770,Czechia,Solid fossil fuels,2009,723.133
771,Denmark,Solid fossil fuels,2009,0.437
772,Germany (until 1990 former territory of the FRG),Solid fossil fuels,2009,634.813
773,Estonia,Solid fossil fuels,2009,4.541
774,Ireland,Solid fossil fuels,2009,244.049
775,Greece,Solid fossil fuels,2009,3.627
776,Spain,Solid fossil fuels,2009,192.140
777,France,Solid fossil fuels,2009,201.490
778,Croatia,Solid fossil fuels,2009,3.112
779,Italy,Solid fossil fuels,2009,3.665
780,Cyprus,Solid fossil fuels,2009,0.000
781,Latvia,Solid fossil fuels,2009,19.414
782,Lithuania,Solid fossil fuels,2009,35.342
783,Luxembourg,Solid fossil fuels,2009,0.519
784,Hungary,Solid fossil fuels,2009,141.463
785,Malta,Solid fossil fuels,2009,0.000
786,Netherlands,Solid fossil fuels,2009,1.911
787,Austria,Solid fossil fuels,2009,55.760
788,Poland,Solid fossil fuels,2009,"6,873.362"
789,Portugal,Solid fossil fuels,2009,0.000
790,Romania,Solid fossil fuels,2009,13.865
791,Slovenia,Solid fossil fuels,2009,2.625
792,Slovakia,Solid fossil fuels,2009,46.222
793,Finland,Solid fossil fuels,2009,0.602
794,Sweden,Solid fossil fuels,2009,0.000
795,Iceland,Solid fossil fuels,2009,0.000
796,Liechtenstein,Solid fossil fuels,2009,:
797,Norway,Solid fossil fuels,2009,0.000
798,Switzerland,Solid fossil fuels,2009,:
799,United Kingdom,Solid fossil fuels,2009,674.310
800,Montenegro,Solid fossil fuels,2009,4.839
801,North Macedonia,Solid fossil fuels,2009,2.074
802,Albania,Solid fossil fuels,2009,0.000
803,Serbia,Solid fossil fuels,2009,235.109
804,Turkey,Solid fossil fuels,2009,"3,319.130"
805,Bosnia and Herzegovina,Solid fossil fuels,2009,:
806,Kosovo (under United Nations Security Council Resolution 1244/99),Solid fossil fuels,2009,22.175
807,Moldova,Solid fossil fuels,2009,:
808,Ukraine,Solid fossil fuels,2009,494.691
809,Georgia,Solid fossil fuels,2009,:
810,European Union - 27 countries (from 2020),Liquefied petroleum gases,2009,"6,908.011"
811,European Union - 28 countries (2013-2020),Liquefied petroleum gases,2009,"7,249.437"
812,Euro area - 19 countries  (from 2015),Liquefied petroleum gases,2009,"5,752.509"
813,Belgium,Liquefied petroleum gases,2009,118.659
814,Bulgaria,Liquefied petroleum gases,2009,24.171
815,Czechia,Liquefied petroleum gases,2009,6.279
816,Denmark,Liquefied petroleum gases,2009,16.480
817,Germany (until 1990 former territory of the FRG),Liquefied petroleum gases,2009,734.420
818,Estonia,Liquefied petroleum gases,2009,3.260
819,Ireland,Liquefied petroleum gases,2009,29.526
820,Greece,Liquefied petroleum gases,2009,40.652
821,Spain,Liquefied petroleum gases,2009,"1,417.825"
822,France,Liquefied petroleum gases,2009,"1,263.495"
823,Croatia,Liquefied petroleum gases,2009,87.356
824,Italy,Liquefied petroleum gases,2009,"1,382.153"
825,Cyprus,Liquefied petroleum gases,2009,40.671
826,Latvia,Liquefied petroleum gases,2009,21.754
827,Lithuania,Liquefied petroleum gases,2009,36.588
828,Luxembourg,Liquefied petroleum gases,2009,2.267
829,Hungary,Liquefied petroleum gases,2009,106.645
830,Malta,Liquefied petroleum gases,2009,15.382
831,Netherlands,Liquefied petroleum gases,2009,28.067
832,Austria,Liquefied petroleum gases,2009,34.311
833,Poland,Liquefied petroleum gases,2009,603.181
834,Portugal,Liquefied petroleum gases,2009,520.780
835,Romania,Liquefied petroleum gases,2009,307.017
836,Slovenia,Liquefied petroleum gases,2009,37.396
837,Slovakia,Liquefied petroleum gases,2009,17.579
838,Finland,Liquefied petroleum gases,2009,7.724
839,Sweden,Liquefied petroleum gases,2009,4.373
840,Iceland,Liquefied petroleum gases,2009,1.130
841,Liechtenstein,Liquefied petroleum gases,2009,:
842,Norway,Liquefied petroleum gases,2009,13.213
843,Switzerland,Liquefied petroleum gases,2009,:
844,United Kingdom,Liquefied petroleum gases,2009,341.426
845,Montenegro,Liquefied petroleum gases,2009,0.000
846,North Macedonia,Liquefied petroleum gases,2009,8.953
847,Albania,Liquefied petroleum gases,2009,77.970
848,Serbia,Liquefied petroleum gases,2009,1.099
849,Turkey,Liquefied petroleum gases,2009,"1,281.126"
850,Bosnia and Herzegovina,Liquefied petroleum gases,2009,:
851,Kosovo (under United Nations Security Council Resolution 1244/99),Liquefied petroleum gases,2009,11.199
852,Moldova,Liquefied petroleum gases,2009,:
853,Ukraine,Liquefied petroleum gases,2009,85.698
854,Georgia,Liquefied petroleum gases,2009,:
855,European Union - 27 countries (from 2020),Ambient heat (heat pumps),2009,"1,556.782"
856,European Union - 28 countries (2013-2020),Ambient heat (heat pumps),2009,"1,564.443"
857,Euro area - 19 countries  (from 2015),Ambient heat (heat pumps),2009,"1,401.418"
858,Belgium,Ambient heat (heat pumps),2009,0.000
859,Bulgaria,Ambient heat (heat pumps),2009,0.000
860,Czechia,Ambient heat (heat pumps),2009,30.887
861,Denmark,Ambient heat (heat pumps),2009,82.856
862,Germany (until 1990 former territory of the FRG),Ambient heat (heat pumps),2009,410.839
863,Estonia,Ambient heat (heat pumps),2009,0.000
864,Ireland,Ambient heat (heat pumps),2009,9.405
865,Greece,Ambient heat (heat pumps),2009,0.000
866,Spain,Ambient heat (heat pumps),2009,0.000
867,France,Ambient heat (heat pumps),2009,880.396
868,Croatia,Ambient heat (heat pumps),2009,12.633
869,Italy,Ambient heat (heat pumps),2009,0.000
870,Cyprus,Ambient heat (heat pumps),2009,0.000
871,Latvia,Ambient heat (heat pumps),2009,0.000
872,Lithuania,Ambient heat (heat pumps),2009,0.000
873,Luxembourg,Ambient heat (heat pumps),2009,0.639
874,Hungary,Ambient heat (heat pumps),2009,0.000
875,Malta,Ambient heat (heat pumps),2009,0.000
876,Netherlands,Ambient heat (heat pumps),2009,17.274
877,Austria,Ambient heat (heat pumps),2009,76.303
878,Poland,Ambient heat (heat pumps),2009,28.988
879,Portugal,Ambient heat (heat pumps),2009,0.000
880,Romania,Ambient heat (heat pumps),2009,0.000
881,Slovenia,Ambient heat (heat pumps),2009,6.562
882,Slovakia,Ambient heat (heat pumps),2009,0.000
883,Finland,Ambient heat (heat pumps),2009,0.000
884,Sweden,Ambient heat (heat pumps),2009,0.000
885,Iceland,Ambient heat (heat pumps),2009,0.000
886,Liechtenstein,Ambient heat (heat pumps),2009,:
887,Norway,Ambient heat (heat pumps),2009,231.934
888,Switzerland,Ambient heat (heat pumps),2009,:
889,United Kingdom,Ambient heat (heat pumps),2009,7.661
890,Montenegro,Ambient heat (heat pumps),2009,0.000
891,North Macedonia,Ambient heat (heat pumps),2009,0.000
892,Albania,Ambient heat (heat pumps),2009,0.000
893,Serbia,Ambient heat (heat pumps),2009,0.000
894,Turkey,Ambient heat (heat pumps),2009,0.000
895,Bosnia and Herzegovina,Ambient heat (heat pumps),2009,:
896,Kosovo (under United Nations Security Council Resolution 1244/99),Ambient heat (heat pumps),2009,0.000
897,Moldova,Ambient heat (heat pumps),2009,:
898,Ukraine,Ambient heat (heat pumps),2009,0.000
899,Georgia,Ambient heat (heat pumps),2009,:
900,European Union - 27 countries (from 2020),Other(kerosene),2009,"1,371.218"
901,European Union - 28 countries (2013-2020),Other(kerosene),2009,"3,749.058"
902,Euro area - 19 countries  (from 2015),Other(kerosene),2009,"1,355.760"
903,Belgium,Other(kerosene),2009,73.947
904,Bulgaria,Other(kerosene),2009,0.000
905,Czechia,Other(kerosene),2009,0.000
906,Denmark,Other(kerosene),2009,2.078
907,Germany (until 1990 former territory of the FRG),Other(kerosene),2009,4.089
908,Estonia,Other(kerosene),2009,0.000
909,Ireland,Other(kerosene),2009,994.314
910,Greece,Other(kerosene),2009,7.189
911,Spain,Other(kerosene),2009,0.000
912,France,Other(kerosene),2009,238.262
913,Croatia,Other(kerosene),2009,1.050
914,Italy,Other(kerosene),2009,9.243
915,Cyprus,Other(kerosene),2009,19.877
916,Latvia,Other(kerosene),2009,0.000
917,Lithuania,Other(kerosene),2009,0.000
918,Luxembourg,Other(kerosene),2009,0.588
919,Hungary,Other(kerosene),2009,0.000
920,Malta,Other(kerosene),2009,0.000
921,Netherlands,Other(kerosene),2009,7.206
922,Austria,Other(kerosene),2009,0.000
923,Poland,Other(kerosene),2009,0.000
924,Portugal,Other(kerosene),2009,1.045
925,Romania,Other(kerosene),2009,12.330
926,Slovenia,Other(kerosene),2009,0.000
927,Slovakia,Other(kerosene),2009,0.000
928,Finland,Other(kerosene),2009,0.000
929,Sweden,Other(kerosene),2009,0.000
930,Iceland,Other(kerosene),2009,0.000
931,Liechtenstein,Other(kerosene),2009,:
932,Norway,Other(kerosene),2009,52.501
933,Switzerland,Other(kerosene),2009,:
934,United Kingdom,Other(kerosene),2009,"2,377.840"
935,Montenegro,Other(kerosene),2009,0.000
936,North Macedonia,Other(kerosene),2009,0.000
937,Albania,Other(kerosene),2009,0.000
938,Serbia,Other(kerosene),2009,0.000
939,Turkey,Other(kerosene),2009,38.707
940,Bosnia and Herzegovina,Other(kerosene),2009,:
941,Kosovo (under United Nations Security Council Resolution 1244/99),Other(kerosene),2009,0.000
